time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504590.57209206,0.03749434,8994,0.00057497,0.00000000,0,0.00000000,729572,729682,198,0.00349391
1523504590.67295194,0.04159145,8989,0.00063547,0.00000000,0,0.00000000,729682,729827,222,0.00316528
1523504590.77381492,0.03927480,8975,0.00063335,0.00000000,0,0.00000000,729827,729969,235,0.00324708
1523504590.87467289,0.03412207,8983,0.00096962,0.00000000,0,0.00000000,729969,730100,321,0.00118914
1523504590.97553110,0.04203917,9000,0.00080765,0.00000000,0,0.00000000,730100,730224,259,0.00282910
1523504591.07638907,0.03944058,9010,0.00085265,0.00000000,0,0.00000000,730224,730372,291,0.00271750
1523504591.17724109,0.04084068,9028,0.00088582,0.00000000,0,0.00000000,730372,730586,334,0.00243454
1523504591.27810907,0.04277157,9021,0.00087726,0.00000000,0,0.00000000,730586,730772,322,0.00328285
1523504591.37895703,0.04555111,9039,0.00098404,0.00000000,0,0.00000000,730772,731073,405,0.00275109
1523504591.47982192,0.04955805,9065,0.00079271,0.00000000,0,0.00000000,731073,731278,291,0.00248071
1523504591.58066010,0.04384206,9046,0.00080880,0.00000000,0,0.00000000,731278,731460,291,0.00310670
1523504591.68153811,0.05070409,9045,0.00099057,0.00000000,0,0.00000000,731460,731672,307,0.00343950
1523504591.78239799,0.04925622,9064,0.00076881,0.00000000,0,0.00000000,731672,731889,284,0.00395353
1523504591.88325596,0.04668782,9094,0.00102730,0.00000000,0,0.00000000,731889,732077,390,0.00099069
1523504591.98410797,0.03839804,9104,0.00103036,0.00000000,0,0.00000000,732077,732318,397,0.00154323
1523504592.08497310,0.04918149,9107,0.00114855,0.00000000,0,0.00000000,732318,732629,489,0.00156582
1523504592.18583107,0.03270309,9090,0.00119593,0.00000000,0,0.00000000,732629,732924,470,0.00254173
1523504592.28669000,0.02980474,9131,0.00099278,0.00000000,0,0.00000000,732924,733143,377,0.00087948
1523504592.38754702,0.03945550,9175,0.00110737,0.00000000,0,0.00000000,733143,733409,418,0.00086199
1523504592.48840690,0.04540945,9227,0.00094526,0.00000000,0,0.00000000,733409,733691,374,0.00152297
1523504592.58926392,0.05207175,9263,0.00112972,0.00000000,0,0.00000000,733691,733944,361,0.00100124
1523504592.69012189,0.04523597,9340,0.00104635,0.00000000,0,0.00000000,733944,734221,398,0.00155784
1523504592.79097390,0.04604015,9415,0.00087346,0.00000000,0,0.00000000,734221,734492,357,0.00216241
1523504592.89183903,0.04454880,9475,0.00099554,0.00000000,0,0.00000000,734492,734765,408,0.00302628
1523504592.99269795,0.04744629,9514,0.00107136,0.00000000,0,0.00000000,734765,735051,425,0.00109358
1523504593.09355497,0.04104937,9586,0.00112020,0.00000000,0,0.00000000,735051,735321,419,0.00155588
1523504593.19440889,0.04814359,9643,0.00114482,0.00000000,0,0.00000000,735321,735623,429,0.00097645
1523504593.29526711,0.04644768,9707,0.00126898,0.00000000,0,0.00000000,735623,735896,466,0.00097942
1523504593.39612603,0.03686286,7468,0.00103367,0.00000000,0,0.00000000,735896,736201,412,0.00183038
1523504593.49698400,0.03425073,7523,0.00109845,0.00000000,0,0.00000000,736201,736528,439,0.00097412
1523504593.59784389,0.03337697,7576,0.00112231,0.00000000,0,0.00000000,736528,736861,464,0.00085464
1523504593.69870710,0.03639722,7645,0.00110820,0.00000000,0,0.00000000,736861,737147,441,0.00079083
1523504593.79956508,0.03625985,7713,0.00114988,0.00000000,0,0.00000000,737147,737400,448,0.00067932
1523504593.90042210,0.03833714,7783,0.00112134,0.00000000,0,0.00000000,737400,737689,431,0.00090642
1523504594.00127602,0.03720750,7856,0.00113236,0.00000000,0,0.00000000,737689,738032,482,0.00063879
1523504594.10213900,0.04371930,7915,0.00125143,0.00000000,0,0.00000000,738032,738414,521,0.00169316
1523504594.20299792,0.04400188,7973,0.00135206,0.00000000,0,0.00000000,738414,738809,539,0.00128993
1523504594.30384994,0.04696200,8045,0.00163748,0.00000000,0,0.00000000,738809,739239,630,0.00126375
1523504594.40472794,0.05492429,8095,0.00142017,0.00000000,0,0.00000000,739239,739586,552,0.00129668
1523504594.50556588,0.04937748,8107,0.00154896,0.00000000,0,0.00000000,739586,739939,555,0.00070454
1523504594.60642910,0.04818394,8139,0.00156550,0.00000000,0,0.00000000,739939,740265,558,0.00084149
1523504594.70728111,0.05197217,8187,0.00156984,0.00000000,0,0.00000000,740265,740551,534,0.00128159
1523504594.80816102,0.04905369,8256,0.00152592,0.00000000,0,0.00000000,740551,740892,550,0.00068327
1523504594.90899801,0.04947582,8330,0.00149271,0.00000000,0,0.00000000,740892,741202,535,0.00079888
1523504595.00986505,0.05577563,8381,0.00139050,0.00000000,0,0.00000000,741202,741526,500,0.00068954
1523504595.11071992,0.05978027,8455,0.00133835,0.00000000,0,0.00000000,741526,741832,491,0.00072655
1523504595.21157408,0.05643944,8558,0.00132953,0.00000000,0,0.00000000,741832,742168,489,0.00080038
1523504595.31243110,0.05401566,8591,0.00126059,0.00000000,0,0.00000000,742168,742485,466,0.00071308
1523504595.41329598,0.05771327,8587,0.00120690,0.00000000,0,0.00000000,742485,742776,456,0.00074638
1523504595.51415491,0.04178394,8609,0.00120825,0.00000000,0,0.00000000,742776,743037,432,0.00076615
1523504595.61500692,0.05740566,8627,0.00128289,0.00000000,0,0.00000000,743037,743312,446,0.00074495
1523504595.71586108,0.04932514,8629,0.00213778,0.00000000,0,0.00000000,743312,743830,895,0.00075700
1523504595.81671906,0.04172518,8623,0.00174380,0.00000000,0,0.00000000,743830,744200,684,0.00076698
1523504595.91757488,0.05670230,8642,0.00136288,0.00000000,0,0.00000000,744200,744417,485,0.00073082
1523504596.01843405,0.05323488,8674,0.00138454,0.00000000,0,0.00000000,744417,744677,482,0.00078321
1523504596.11930394,0.05037382,8730,0.00123384,0.00000000,0,0.00000000,744677,744958,436,0.00082567
1523504596.22016191,0.04465905,8759,0.00118352,0.00000000,0,0.00000000,744958,745251,417,0.00074382
1523504596.32102108,0.05003233,8818,0.00131518,0.00000000,0,0.00000000,745251,745495,463,0.00073510
1523504596.42187309,0.03987597,8896,0.00119503,0.00000000,0,0.00000000,745495,745701,408,0.00287255
1523504596.52273798,0.05286756,8931,0.00124860,0.00000000,0,0.00000000,745701,745908,407,0.00076953
1523504596.62359691,0.03583590,9001,0.00133003,0.00000000,0,0.00000000,745908,746169,455,0.00076891
1523504596.72445512,0.04926725,9028,0.00122554,0.00000000,0,0.00000000,746169,746402,420,0.00074913
1523504596.82531404,0.04123893,9079,0.00122206,0.00000000,0,0.00000000,746402,746653,432,0.00082675
1523504596.92617106,0.03801831,9130,0.00131819,0.00000000,0,0.00000000,746653,746916,435,0.00083415
1523504597.02702999,0.04638861,9184,0.00132540,0.00000000,0,0.00000000,746916,747242,522,0.00150404
1523504597.12788200,0.04918010,9272,0.00114909,0.00000000,0,0.00000000,747242,747480,402,0.00084641
1523504597.22873402,0.03773346,9333,0.00127368,0.00000000,0,0.00000000,747480,747761,467,0.00085695
1523504597.32960606,0.03812546,9374,0.00125008,0.00000000,0,0.00000000,747761,748017,426,0.00091204
1523504597.43046403,0.04753030,9415,0.00131179,0.00000000,0,0.00000000,748017,748318,481,0.00079844
1523504597.53132200,0.03916355,9475,0.00121730,0.00000000,0,0.00000000,748318,748598,421,0.00083251
1523504597.63217402,0.04193409,9522,0.00134706,0.00000000,0,0.00000000,748598,748854,471,0.00087525
1523504597.73303890,0.04553531,9599,0.00128636,0.00000000,0,0.00000000,748854,749188,488,0.00082503
1523504597.83389497,0.05359058,9653,0.00136420,0.00000000,0,0.00000000,749188,749475,480,0.00080422
1523504597.93475604,0.05413331,9777,0.00147837,0.00000000,0,0.00000000,749475,749903,598,0.00085266
1523504598.03561211,0.05878697,9907,0.00156675,0.00000000,0,0.00000000,749903,750318,571,0.00087150
1523504598.13647294,0.05292353,10015,0.00142745,0.00000000,0,0.00000000,750318,750579,491,0.00086837
1523504598.23733211,0.05198690,10092,0.00145020,0.00000000,0,0.00000000,750579,750857,492,0.00080936
1523504598.33818603,0.05120425,10109,0.00134846,0.00000000,0,0.00000000,750857,751118,495,0.00089205
1523504598.43904209,0.04250665,10138,0.00120668,0.00000000,0,0.00000000,751118,751375,423,0.00087317
1523504598.53990698,0.05011098,10139,0.00134344,0.00000000,0,0.00000000,751375,751664,500,0.00091824
1523504598.64075994,0.05436814,10160,0.00140442,0.00000000,0,0.00000000,751664,751960,492,0.00101659
1523504598.74161506,0.03591061,10169,0.00130661,0.00000000,0,0.00000000,751960,752253,460,0.00096750
1523504598.84246993,0.04627651,10180,0.00135479,0.00000000,0,0.00000000,752253,752556,495,0.00091398
1523504598.94334698,0.04169902,10213,0.00140125,0.00000000,0,0.00000000,752556,752796,471,0.00093099
1523504599.04419589,0.03824269,10232,0.00126635,0.00000000,0,0.00000000,752796,752930,410,0.00101580
1523504599.14505506,0.04185298,10214,0.00128287,0.00000000,0,0.00000000,752930,753208,456,0.00097528
1523504599.24591208,0.03543150,8006,0.00116588,0.00000000,0,0.00000000,753208,753357,349,0.00094626
1523504599.34677196,0.03318470,8041,0.00104599,0.00000000,0,0.00000000,753357,753564,378,0.00091810
1523504599.44762993,0.03378321,8075,0.00079198,0.00000000,0,0.00000000,753564,753775,299,0.00104228
1523504599.54848790,0.03385301,8046,0.00086402,0.00000000,0,0.00000000,753775,753962,309,0.00092722
1523504599.64933991,0.03954528,8005,0.00083628,0.00000000,0,0.00000000,753962,754162,312,0.00080217
1523504599.75019789,0.03036291,8046,0.00098871,0.00000000,0,0.00000000,754162,754401,379,0.00073916
1523504599.85106301,0.03853908,8077,0.00130697,0.00000000,0,0.00000000,754401,754660,423,0.00091110
1523504599.95192504,0.04159041,8128,0.00115442,0.00000000,0,0.00000000,754660,754961,423,0.00080818
1523504600.05277491,0.03909512,8178,0.00107489,0.00000000,0,0.00000000,754961,755135,395,0.00076733
1523504600.15363193,0.03960613,8273,0.00124122,0.00000000,0,0.00000000,755135,755380,459,0.00188713
1523504600.25448704,0.03996613,8272,0.00108521,0.00000000,0,0.00000000,755380,755644,418,0.00067987
1523504600.35536599,0.04748031,8372,0.00129373,0.00000000,0,0.00000000,755644,755853,454,0.00070728
1523504600.45619798,0.04410779,8474,0.00119929,0.00000000,0,0.00000000,755853,756118,446,0.00115251
1523504600.55707097,0.04730956,8627,0.00181019,0.00000000,0,0.00000000,756118,756400,439,0.00072164
1523504600.65792108,0.04224379,8668,0.00119452,0.00000000,0,0.00000000,756400,756664,426,0.00186932
1523504600.75878596,0.04822443,8749,0.00208032,0.00000000,0,0.00000000,756664,756963,468,0.00147169
1523504600.85963893,0.04635973,8833,0.00101911,0.00000000,0,0.00000000,756958,757215,384,0.00223188
1523504600.96049690,0.04688017,8858,0.00115820,0.00000000,0,0.00000000,757215,757472,419,0.00075159
1523504601.06136107,0.04618768,8895,0.00115343,0.00000000,0,0.00000000,757472,757601,367,0.00161057
1523504601.16221905,0.04628301,8958,0.00108003,0.00000000,0,0.00000000,757601,757781,357,0.00084833
1523504601.26307797,0.04981239,9023,0.00102140,0.00000000,0,0.00000000,757781,757984,368,0.00231721
1523504601.36393905,0.04050293,9002,0.00111452,0.00000000,0,0.00000000,757984,758182,365,0.00270459
1523504601.46479702,0.04091500,9073,0.00097602,0.00000000,0,0.00000000,758182,758388,346,0.00093128
1523504601.56565595,0.04889875,9129,0.00101707,0.00000000,0,0.00000000,758388,758622,365,0.00286422
1523504601.66650796,0.05015358,9183,0.00123358,0.00000000,0,0.00000000,758622,758692,350,0.00221683
1523504601.76736212,0.04536665,9259,0.00115894,0.00000000,0,0.00000000,758692,758908,392,0.00379696
1523504601.86824298,0.04510515,9308,0.00104631,0.00000000,0,0.00000000,758908,759195,398,0.00307677
1523504601.96908498,0.05134569,9324,0.00106790,0.00000000,0,0.00000000,759195,759454,381,0.00113129
1523504602.06994295,0.04366815,9275,0.00102258,0.00000000,0,0.00000000,759454,759629,331,0.00322797
1523504602.17078996,0.04797809,9270,0.00098831,0.00000000,0,0.00000000,759629,759842,338,0.00372989
1523504602.27166104,0.04487641,9255,0.00107338,0.00000000,0,0.00000000,759842,760108,379,0.00293654
1523504602.37251997,0.05819878,9269,0.00110382,0.00000000,0,0.00000000,760108,760339,382,0.00264030
1523504602.47337294,0.04857368,9273,0.00128734,0.00000000,0,0.00000000,760339,760568,406,0.00394957
1523504602.57423902,0.06217117,9300,0.00107905,0.00000000,0,0.00000000,760568,760878,402,0.00092607
1523504602.67509604,0.05594534,9346,0.00120695,0.00000000,0,0.00000000,760878,761200,440,0.00254311
1523504602.77594995,0.06085066,9387,0.00118847,0.00000000,0,0.00000000,761200,761503,428,0.00284202
1523504602.87680507,0.07168290,9442,0.00130513,0.00000000,0,0.00000000,761503,761830,471,0.00298643
1523504602.97766399,0.07593957,9521,0.00142414,0.00000000,0,0.00000000,761830,762146,487,0.00157282
1523504603.07852292,0.07384935,9630,0.00132662,0.00000000,0,0.00000000,762146,762425,463,0.00135558
1523504603.17938089,0.06770558,9735,0.00149664,0.00000000,0,0.00000000,762425,762725,495,0.00123161
1523504603.28024602,0.07684633,9804,0.00122483,0.00000000,0,0.00000000,762725,763014,438,0.00089337
1523504603.38109803,0.06371843,9869,0.00131673,0.00000000,0,0.00000000,763014,763283,437,0.00096087
1523504603.48196197,0.07443518,9942,0.00121102,0.00000000,0,0.00000000,763283,763599,432,0.00091526
1523504603.58281398,0.06996635,10059,0.00114729,0.00000000,0,0.00000000,763599,763843,406,0.00083720
1523504603.68367004,0.06384677,10164,0.00120220,0.00000000,0,0.00000000,763843,764133,440,0.00087670
1523504603.78453588,0.06400336,10230,0.00109951,0.00000000,0,0.00000000,764133,764360,388,0.00180942
1523504603.88539100,0.07121806,10316,0.00140888,0.00000000,0,0.00000000,764360,764456,393,0.00096287
1523504603.98625588,0.07731369,10421,0.00104325,0.00000000,0,0.00000000,764456,764703,367,0.00177084
1523504604.08710790,0.06892069,10554,0.00128735,0.00000000,0,0.00000000,764703,765011,410,0.00098749
1523504604.18798494,0.06859700,10676,0.00122354,0.00000000,0,0.00000000,765011,765232,408,0.00096829
1523504604.28882408,0.06754096,10800,0.00093746,0.00000000,0,0.00000000,765232,765525,364,0.00094505
1523504604.38968801,0.07038102,10895,0.00117569,0.00000000,0,0.00000000,765525,765768,408,0.00096423
1523504604.49054408,0.07341354,10928,0.00111520,0.00000000,0,0.00000000,765768,765954,371,0.00096754
1523504604.59140491,0.07831525,10959,0.00119849,0.00000000,0,0.00000000,765954,766180,412,0.00094605
1523504604.69226193,0.06738686,10980,0.00110920,0.00000000,0,0.00000000,766180,766435,392,0.00098553
1523504604.79311800,0.08042035,11025,0.00099419,0.00000000,0,0.00000000,766435,766671,359,0.00108345
1523504604.89397311,0.08500134,11062,0.00108069,0.00000000,0,0.00000000,766671,766848,345,0.00104339
1523504604.99484110,0.05644910,11096,0.00103032,0.00000000,0,0.00000000,766848,767103,376,0.00100913
1523504605.09570193,0.05058584,8541,0.00094314,0.00000000,0,0.00000000,767103,767336,354,0.00105351
1523504605.19656706,0.04474683,8541,0.00082381,0.00000000,0,0.00000000,767336,767574,316,0.00110772
1523504605.29743409,0.04849077,8570,0.00095101,0.00000000,0,0.00000000,767574,767808,343,0.00103113
1523504605.39829302,0.05577942,8562,0.00088940,0.00000000,0,0.00000000,767808,768046,334,0.00108647
1523504605.49915099,0.05210718,8615,0.00088252,0.00000000,0,0.00000000,768046,768303,336,0.00089689
1523504605.60000801,0.06728368,8686,0.00116517,0.00000000,0,0.00000000,768303,768527,399,0.00081883
1523504605.70086908,0.06659528,8815,0.00110422,0.00000000,0,0.00000000,768527,768803,417,0.00082160
1523504605.80170798,0.06131062,8958,0.00104747,0.00000000,0,0.00000000,768803,769125,419,0.00081520
1523504605.90258288,0.06948648,9088,0.00108055,0.00000000,0,0.00000000,769125,769373,405,0.00084150
1523504606.00340891,0.06019222,9165,0.00107278,0.00000000,0,0.00000000,769373,769632,406,0.00076846
1523504606.10429192,0.07874201,9198,0.00135798,0.00000000,0,0.00000000,769632,769831,406,0.00078751
1523504606.20515895,0.07476021,9224,0.00210589,0.00000000,0,0.00000000,769831,770356,863,0.00075701
1523504606.30600691,0.05947066,9218,0.00113734,0.00000000,0,0.00000000,770356,770642,447,0.00084693
1523504606.40683389,0.06230980,9232,0.00179718,0.00000000,0,0.00000000,770642,771102,717,0.00082292
1523504606.50772595,0.07044464,9229,0.00140302,0.00000000,0,0.00000000,771102,771374,486,0.00089297
1523504606.60859299,0.05997946,9235,0.00125543,0.00000000,0,0.00000000,771374,771627,469,0.00081791
1523504606.70945191,0.05834998,9235,0.00069983,0.00000000,0,0.00000000,771627,771755,218,0.00094748
1523504606.81029892,0.05496333,9309,0.00099977,0.00000000,0,0.00000000,771755,772062,389,0.00092703
1523504606.91116595,0.05407075,9451,0.00093127,0.00000000,0,0.00000000,772062,772352,368,0.00083092
1523504607.01202393,0.04857218,9522,0.00183070,0.00000000,0,0.00000000,772352,772781,711,0.00115839
1523504607.11288190,0.04965947,9583,0.00120359,0.00000000,0,0.00000000,772781,773004,421,0.00081036
1523504607.21372509,0.06039327,9621,0.00141061,0.00000000,0,0.00000000,773004,773220,433,0.00084366
1523504607.31458306,0.05198306,9677,0.00114383,0.00000000,0,0.00000000,773220,773392,376,0.00078895
1523504607.41543388,0.05417373,9683,0.00106800,0.00000000,0,0.00000000,773392,773602,371,0.00241238
1523504607.51629901,0.05494377,9709,0.00099078,0.00000000,0,0.00000000,773602,773852,356,0.00080030
1523504607.61717510,0.06484099,9724,0.00109752,0.00000000,0,0.00000000,773852,774112,400,0.00080860
1523504607.71803689,0.05172681,9717,0.00102716,0.00000000,0,0.00000000,774112,774380,388,0.00093746
1523504607.81888390,0.05949853,9714,0.00107865,0.00000000,0,0.00000000,774380,774664,390,0.00087949
1523504607.91974211,0.05959842,9686,0.00093252,0.00000000,0,0.00000000,774664,774930,348,0.00084736
1523504608.02059102,0.06612349,9728,0.00124647,0.00000000,0,0.00000000,774930,775215,450,0.00091249
1523504608.12146711,0.06525612,9768,0.00118253,0.00000000,0,0.00000000,775215,775498,443,0.00087411
1523504608.22232604,0.06381861,9789,0.00130165,0.00000000,0,0.00000000,775498,775806,480,0.00085975
1523504608.32316589,0.05563226,9797,0.00136172,0.00000000,0,0.00000000,775806,776084,459,0.00092137
1523504608.42404294,0.06340364,9844,0.00149178,0.00000000,0,0.00000000,776084,776347,505,0.00085168
1523504608.52489996,0.06016368,9916,0.00117309,0.00000000,0,0.00000000,776347,776575,427,0.00088852
1523504608.62575889,0.05667623,9917,0.00133854,0.00000000,0,0.00000000,776575,776797,442,0.00085993
1523504608.72660804,0.05952046,9942,0.00093925,0.00000000,0,0.00000000,776797,776969,329,0.00088898
1523504608.82747197,0.05217295,10013,0.00100487,0.00000000,0,0.00000000,776969,777185,356,0.00088143
1523504608.92832589,0.05537611,10061,0.00088086,0.00000000,0,0.00000000,777185,777413,329,0.00088448
1523504609.02919197,0.05544536,10135,0.00152426,0.00000000,0,0.00000000,777413,777588,396,0.00092165
1523504609.13004589,0.06105995,10177,0.00090968,0.00000000,0,0.00000000,777582,777758,309,0.00096191
1523504609.23089194,0.05364566,10215,0.00100863,0.00000000,0,0.00000000,777758,778015,367,0.00094974
1523504609.33176303,0.03855768,10288,0.00098132,0.00000000,0,0.00000000,778015,778274,351,0.00098554
1523504609.43262792,0.04115210,10334,0.00101954,0.00000000,0,0.00000000,778274,778544,376,0.00086851
1523504609.53348398,0.04965459,10345,0.00116219,0.00000000,0,0.00000000,778544,778815,424,0.00108209
1523504609.63434196,0.04045999,10337,0.00113513,0.00000000,0,0.00000000,778815,779108,458,0.00096726
1523504609.73520207,0.04162101,10338,0.00118333,0.00000000,0,0.00000000,779108,779374,436,0.00091065
1523504609.83605909,0.04892685,10309,0.00104228,0.00000000,0,0.00000000,779374,779684,414,0.00096371
1523504609.93692088,0.04666437,10285,0.00127120,0.00000000,0,0.00000000,779684,780005,480,0.00101369
1523504610.03777695,0.03362732,10344,0.00117157,0.00000000,0,0.00000000,780005,780300,463,0.00095612
1523504610.13861609,0.04472424,10410,0.00127323,0.00000000,0,0.00000000,780300,780593,483,0.00093690
1523504610.23947692,0.04005763,10478,0.00115728,0.00000000,0,0.00000000,780593,780872,445,0.00099145
1523504610.34034395,0.04186597,10517,0.00138772,0.00000000,0,0.00000000,780872,781198,519,0.00099026
1523504610.44119096,0.03999066,10490,0.00131456,0.00000000,0,0.00000000,781198,781446,459,0.00361945
1523504610.54204512,0.03273315,10607,0.00117394,0.00000000,0,0.00000000,781446,781804,510,0.00095507
1523504610.64290500,0.04150057,10659,0.00130077,0.00000000,0,0.00000000,781804,782013,460,0.00100160
1523504610.74377203,0.02946377,10718,0.00128098,0.00000000,0,0.00000000,782013,782303,459,0.00096994
1523504610.84462094,0.03888997,10784,0.00132438,0.00000000,0,0.00000000,782303,782617,462,0.00103115
1523504610.94548011,0.02397996,8261,0.00124686,0.00000000,0,0.00000000,782617,782794,392,0.00101593
1523504611.04633904,0.02467898,8344,0.00103462,0.00000000,0,0.00000000,782794,782993,363,0.00097543
1523504611.14719510,0.02037903,8430,0.00092455,0.00000000,0,0.00000000,782993,783263,386,0.00100205
1523504611.24804902,0.02555102,8492,0.00111634,0.00000000,0,0.00000000,783263,783490,394,0.00112452
1523504611.34890509,0.01986986,8542,0.00110481,0.00000000,0,0.00000000,783490,783745,399,0.00090604
1523504611.44976807,0.02692462,8630,0.00108523,0.00000000,0,0.00000000,783745,784032,412,0.00085828
1523504611.55062008,0.02591159,8685,0.00096969,0.00000000,0,0.00000000,784032,784331,379,0.00083960
1523504611.65148401,0.02590535,8702,0.00084347,0.00000000,0,0.00000000,784331,784621,353,0.00078345
1523504611.75233603,0.02093512,8716,0.00114078,0.00000000,0,0.00000000,784621,784877,416,0.00086675
1523504611.85319495,0.02362737,8719,0.00098682,0.00000000,0,0.00000000,784877,785109,334,0.00075965
1523504611.95405293,0.02680942,8732,0.00087614,0.00000000,0,0.00000000,785109,785325,321,0.00095486
1523504612.05491304,0.02660655,8752,0.00079942,0.00000000,0,0.00000000,785325,785519,282,0.00152162
1523504612.15577197,0.02298316,8773,0.00088811,0.00000000,0,0.00000000,785519,785657,294,0.00340048
1523504612.25663805,0.02989473,8791,0.00093893,0.00000000,0,0.00000000,785657,785870,319,0.00075506
1523504612.35749602,0.02441917,8774,0.00098248,0.00000000,0,0.00000000,785870,786065,340,0.00082496
1523504612.45835590,0.02121538,8757,0.00084791,0.00000000,0,0.00000000,786065,786279,325,0.00085206
1523504612.55920911,0.02028927,8779,0.00076199,0.00000000,0,0.00000000,786279,786512,310,0.00326979
1523504612.66006494,0.02399139,8771,0.00092584,0.00000000,0,0.00000000,786512,786688,290,0.00077662
1523504612.76092696,0.02023595,8767,0.00081803,0.00000000,0,0.00000000,786688,786854,271,0.00084489
1523504612.86178708,0.02311073,8701,0.00059626,0.00000000,0,0.00000000,786854,787015,240,0.00080515
1523504612.96264410,0.02312192,8653,0.00063555,0.00000000,0,0.00000000,787015,787237,282,0.00092878
1523504613.06350303,0.02725701,8623,0.00066995,0.00000000,0,0.00000000,787237,787466,305,0.00084096
1523504613.16436100,0.02215870,8610,0.00102417,0.00000000,0,0.00000000,787466,787699,333,0.00131149
1523504613.26521492,0.02576976,8602,0.00083208,0.00000000,0,0.00000000,787699,787919,289,0.00079339
1523504613.36605811,0.02318562,8533,0.00081664,0.00000000,0,0.00000000,787919,788144,350,0.00076064
1523504613.46693110,0.03119231,8505,0.00115053,0.00000000,0,0.00000000,788144,788382,329,0.00287231
1523504613.56777906,0.02797071,8468,0.00084881,0.00000000,0,0.00000000,788382,788582,324,0.00301896
1523504613.66864300,0.02760093,8417,0.00084704,0.00000000,0,0.00000000,788582,788828,336,0.00091145
1523504613.76950502,0.02576015,8391,0.00079687,0.00000000,0,0.00000000,788828,789041,321,0.00229462
1523504613.87037110,0.02129835,8350,0.00071598,0.00000000,0,0.00000000,789041,789269,293,0.00075590
1523504613.97122908,0.03045012,8287,0.00086538,0.00000000,0,0.00000000,789269,789462,328,0.00073949
1523504614.07208204,0.03060035,8232,0.00063351,0.00000000,0,0.00000000,789462,789686,274,0.00078597
1523504614.17294097,0.02377796,8180,0.00078615,0.00000000,0,0.00000000,789686,789856,275,0.00075783
1523504614.27380300,0.02769070,8134,0.00073869,0.00000000,0,0.00000000,789856,790065,283,0.00072338
1523504614.37465501,0.03214698,8106,0.00082650,0.00000000,0,0.00000000,790065,790209,311,0.00071071
1523504614.47551489,0.02938576,8074,0.00076334,0.00000000,0,0.00000000,790209,790406,269,0.00405748
1523504614.57637906,0.02619680,8044,0.00147701,0.00000000,0,0.00000000,790406,790587,257,0.00251683
1523504614.67722988,0.02986781,8040,0.00090245,0.00000000,0,0.00000000,790587,790793,300,0.00110751
1523504614.77809501,0.01885570,8078,0.00075758,0.00000000,0,0.00000000,790793,791000,281,0.00305290
1523504614.87894702,0.03105551,8147,0.00107849,0.00000000,0,0.00000000,791000,791198,329,0.00068383
1523504614.97980690,0.02251515,8226,0.00125848,0.00000000,0,0.00000000,791198,791403,311,0.00091009
1523504615.08066297,0.02931558,8290,0.00101764,0.00000000,0,0.00000000,791393,791557,341,0.00073522
1523504615.18152690,0.02463725,8382,0.00118734,0.00000000,0,0.00000000,791557,791790,341,0.00321907
1523504615.28238010,0.03176259,8451,0.00104732,0.00000000,0,0.00000000,791790,792023,378,0.00210264
1523504615.38323689,0.02680252,8533,0.00094976,0.00000000,0,0.00000000,792023,792293,365,0.00351868
1523504615.48410201,0.02460116,8624,0.00102453,0.00000000,0,0.00000000,792293,792477,362,0.00115766
1523504615.58495998,0.03239583,8692,0.00137878,0.00000000,0,0.00000000,792477,792699,343,0.00266324
1523504615.68581390,0.04664464,8810,0.00148319,0.00000000,0,0.00000000,792699,792901,363,0.00140050
1523504615.78666997,0.03697695,8881,0.00094102,0.00000000,0,0.00000000,792901,793098,362,0.00239888
1523504615.88753390,0.02662399,8957,0.00093779,0.00000000,0,0.00000000,793098,793327,360,0.00304803
1523504615.98839211,0.02520473,9037,0.00088741,0.00000000,0,0.00000000,793327,793485,321,0.00237122
1523504616.08924389,0.03088850,9122,0.00091821,0.00000000,0,0.00000000,793485,793673,327,0.00385058
1523504616.19010496,0.03485624,9208,0.00092636,0.00000000,0,0.00000000,793673,793863,345,0.00323324
1523504616.29096103,0.03430271,9241,0.00094768,0.00000000,0,0.00000000,793863,794059,331,0.00158142
1523504616.39182091,0.02962722,9309,0.00101420,0.00000000,0,0.00000000,794059,794267,331,0.00129732
1523504616.49267793,0.03097249,9377,0.00102144,0.00000000,0,0.00000000,794267,794445,327,0.00310167
1523504616.59353399,0.02561990,9470,0.00078305,0.00000000,0,0.00000000,794445,794650,283,0.00220136
1523504616.69440198,0.02752192,9572,0.00105673,0.00000000,0,0.00000000,794650,794857,333,0.00111215
1523504616.79525995,0.02018243,7417,0.00071298,0.00000000,0,0.00000000,794857,794983,258,0.00161934
1523504616.89611292,0.02157950,7481,0.00069864,0.00000000,0,0.00000000,794983,795194,280,0.00125396
1523504616.99697590,0.02602830,7544,0.00081499,0.00000000,0,0.00000000,795194,795249,268,0.00193535
1523504617.09783506,0.02796650,7625,0.00080053,0.00000000,0,0.00000000,794954,795175,333,0.00089172
1523504617.19868803,0.02121651,7715,0.00061159,0.00000000,0,0.00000000,795175,795353,258,0.00071653
1523504617.29954696,0.02665096,7793,0.00078543,0.00000000,0,0.00000000,795353,795499,261,0.00085807
1523504617.40040803,0.01657365,7793,0.00046397,0.00000000,0,0.00000000,795499,795556,133,0.00222264
1523504617.50126195,0.02804842,7947,0.00108156,0.00000000,0,0.00000000,795556,795806,339,0.00258322
